"Time","TEMPERATURA ARIA PRACASTELLO (ZP013M002)","PRECIPITAZIONI PRACASTELLO (ZP013M007)","INTENSITA PIOGGIA PRACASTELLO (ZP013M107)"
"2026-03-09 12:20:00","13.09","0","0"
"2026-03-09 12:10:00","12.77","0","0"
"2026-03-09 12:00:00","12.8","0","0"
"2026-03-09 11:50:00","12.68","0","0"
"2026-03-09 11:40:00","12.78","0","0"
"2026-03-09 11:30:00","12.97","0","0"
"2026-03-09 11:20:00","13.31","0","0"
"2026-03-09 11:10:00","13.18","0","0"
"2026-03-09 11:00:00","12.67","0","0"
"2026-03-09 10:50:00","12.38","0","0"
"2026-03-09 10:40:00","11.92","0","0"
"2026-03-09 10:30:00","11.57","0","0"
"2026-03-09 10:20:00","10.81","0","0"
"2026-03-09 10:10:00","10.34","0","0"
"2026-03-09 10:00:00","10.02","0","0"
"2026-03-09 09:50:00","9.86","0","0"
"2026-03-09 09:40:00","9.08","0","0"
"2026-03-09 09:30:00","8.62","0","0"
"2026-03-09 09:20:00","8.17","0","0"
"2026-03-09 09:10:00","7.73","0","0"
"2026-03-09 09:00:00","7.02","0","0"
"2026-03-09 08:50:00","6.99","0","0"
"2026-03-09 08:40:00","6.52","0","0"
"2026-03-09 08:30:00","6.42","0","0"
"2026-03-09 08:20:00","5.98","0","0"
"2026-03-09 08:10:00","5.64","0","0"
"2026-03-09 08:00:00","5.19","0","0"
"2026-03-09 07:50:00","4.88","0","0"
"2026-03-09 07:40:00","4.58","0","0"
"2026-03-09 07:30:00","4.58","0","0"
"2026-03-09 07:20:00","4.67","0","0"
"2026-03-09 07:10:00","4.59","0","0"
"2026-03-09 07:00:00","4.71","0","0"
"2026-03-09 06:50:00","4.77","0","0"
"2026-03-09 06:40:00","4.93","0","0"
"2026-03-09 06:30:00","5.09","0","0"
"2026-03-09 06:20:00","5.15","0","0"
"2026-03-09 06:10:00","5.16","0","0"
"2026-03-09 06:00:00","5.19","0","0"
"2026-03-09 05:50:00","5.18","0","0"
"2026-03-09 05:40:00","5.03","0","0"
"2026-03-09 05:30:00","5.11","0","0"
"2026-03-09 05:20:00","4.98","0","0"
"2026-03-09 05:10:00","5.08","0","0"
"2026-03-09 05:00:00","5.02","0","0"
"2026-03-09 04:50:00","4.95","0","0"
"2026-03-09 04:40:00","4.9","0","0"
"2026-03-09 04:30:00","4.88","0","0"
"2026-03-09 04:20:00","4.93","0","0"
"2026-03-09 04:10:00","5.02","0","0"
"2026-03-09 04:00:00","5.28","0","0"
"2026-03-09 03:50:00","5.34","0","0"
"2026-03-09 03:40:00","5.15","0","0"
"2026-03-09 03:30:00","5.12","0","0"
"2026-03-09 03:20:00","5","0","0"
"2026-03-09 03:10:00","5.09","0","0"
"2026-03-09 03:00:00","4.97","0","0"
"2026-03-09 02:50:00","5.03","0","0"
"2026-03-09 02:40:00","5.09","0","0"
"2026-03-09 02:30:00","5.03","0","0"
"2026-03-09 02:20:00","4.91","0","0"
"2026-03-09 02:10:00","4.76","0","0"
"2026-03-09 02:00:00","4.74","0","0"
"2026-03-09 01:50:00","4.64","0","0"
"2026-03-09 01:40:00","4.82","0","0"
"2026-03-09 01:30:00","5","0","0"
"2026-03-09 01:20:00","5.06","0","0"
"2026-03-09 01:10:00","5.13","0","0"
"2026-03-09 01:00:00","5.3","0","0"
"2026-03-09 00:50:00","5.42","0","0"
"2026-03-09 00:40:00","5.5","0","0"
"2026-03-09 00:30:00","5.37","0","0"
"2026-03-09 00:20:00","5.2","0","0"
"2026-03-09 00:10:00","5","0","0"
"2026-03-09 00:00:00","5","0","0"
"2026-03-08 23:50:00","5.22","0","0"
"2026-03-08 23:40:00","5.17","0","0"
"2026-03-08 23:30:00","5.2","0","0"
"2026-03-08 23:20:00","5.18","0","0"
"2026-03-08 23:10:00","5.36","0","0"
"2026-03-08 23:00:00","5.46","0","0"
"2026-03-08 22:50:00","5.73","0","0"
"2026-03-08 22:40:00","5.92","0","0"
"2026-03-08 22:30:00","6.03","0","0"
"2026-03-08 22:20:00","6.06","0","0"
"2026-03-08 22:10:00","6.09","0","0"
"2026-03-08 22:00:00","6.09","0","0"
"2026-03-08 21:50:00","6.23","0","0"
"2026-03-08 21:40:00","6.26","0","0"
"2026-03-08 21:30:00","6.46","0","0"
"2026-03-08 21:20:00","6.73","0","0"
"2026-03-08 21:10:00","6.91","0","0"
"2026-03-08 21:00:00","6.93","0","0"
"2026-03-08 20:50:00","7.23","0","0"
"2026-03-08 20:40:00","7.19","0","0"
"2026-03-08 20:30:00","7.73","0","0"
"2026-03-08 20:20:00","7.88","0","0"
"2026-03-08 20:10:00","7.9","0","0"
"2026-03-08 20:00:00","8.23","0","0"
"2026-03-08 19:50:00","8.34","0","0"
"2026-03-08 19:40:00","8.62","0","0"
"2026-03-08 19:30:00","8.88","0","0"
"2026-03-08 19:20:00","9.1","0","0"
"2026-03-08 19:10:00","9.28","0","0"
"2026-03-08 19:00:00","9.78","0","0"
"2026-03-08 18:50:00","10.05","0","0"
"2026-03-08 18:40:00","10.5","0","0"
"2026-03-08 18:30:00","10.87","0","0"
"2026-03-08 18:20:00","11.41","0","0"
"2026-03-08 18:10:00","11.94","0","0"
"2026-03-08 18:00:00","12.12","0","0"
"2026-03-08 17:50:00","12.15","0","0"
"2026-03-08 17:40:00","12.74","0","0"
"2026-03-08 17:30:00","13.16","0","0"
"2026-03-08 17:20:00","13.5","0","0"
"2026-03-08 17:10:00","13.95","0","0"
"2026-03-08 17:00:00","13.96","0","0"
"2026-03-08 16:50:00","14.08","0","0"
"2026-03-08 16:40:00","14.28","0","0"
"2026-03-08 16:30:00","14.4","0","0"
"2026-03-08 16:20:00","14.53","0","0"
"2026-03-08 16:10:00","14.63","0","0"
"2026-03-08 16:00:00","14.69","0","0"
"2026-03-08 15:50:00","14.78","0","0"
"2026-03-08 15:40:00","14.73","0","0"
"2026-03-08 15:30:00","14.93","0","0"
"2026-03-08 15:20:00","15.01","0","0"
"2026-03-08 15:10:00","14.94","0","0"
"2026-03-08 15:00:00","15.05","0","0"
"2026-03-08 14:50:00","14.95","0","0"
"2026-03-08 14:40:00","14.97","0","0"
"2026-03-08 14:30:00","15.06","0","0"
"2026-03-08 14:20:00","15","0","0"
"2026-03-08 14:10:00","15.09","0","0"
"2026-03-08 14:00:00","15.22","0","0"
"2026-03-08 13:50:00","15.09","0","0"
"2026-03-08 13:40:00","15.05","0","0"
"2026-03-08 13:30:00","15.18","0","0"
"2026-03-08 13:20:00","15.14","0","0"
"2026-03-08 13:10:00","15.33","0","0"
"2026-03-08 13:00:00","15.26","0","0"
"2026-03-08 12:50:00","15.49","0","0"
"2026-03-08 12:40:00","15.5","0","0"
"2026-03-08 12:30:00","15.6","0","0"
"2026-03-08 12:20:00","15.45","0","0"
"2026-03-08 12:10:00","15.67","0","0"
"2026-03-08 12:00:00","15.35","0","0"
"2026-03-08 11:50:00","15.33","0","0"
"2026-03-08 11:40:00","14.71","0","0"
"2026-03-08 11:30:00","13.95","0","0"
"2026-03-08 11:20:00","13.79","0","0"
"2026-03-08 11:10:00","13.98","0","0"
"2026-03-08 11:00:00","14.32","0","0"
"2026-03-08 10:50:00","13.66","0","0"
"2026-03-08 10:40:00","13.15","0","0"
"2026-03-08 10:30:00","12.4","0","0"
"2026-03-08 10:20:00","11.74","0","0"
"2026-03-08 10:10:00","11.25","0","0"
"2026-03-08 10:00:00","10.44","0","0"
"2026-03-08 09:50:00","9.87","0","0"
"2026-03-08 09:40:00","9.26","0","0"
"2026-03-08 09:30:00","8.64","0","0"
"2026-03-08 09:20:00","6.89","0","0"
"2026-03-08 09:10:00","5.46","0","0"
"2026-03-08 09:00:00","4.95","0","0"
"2026-03-08 08:50:00","4.35","0","0"
"2026-03-08 08:40:00","3.92","0","0"
"2026-03-08 08:30:00","3.74","0","0"
"2026-03-08 08:20:00","3.52","0","0"
"2026-03-08 08:10:00","3.31","0","0"
"2026-03-08 08:00:00","3.12","0","0"
"2026-03-08 07:50:00","2.97","0","0"
"2026-03-08 07:40:00","2.83","0","0"
"2026-03-08 07:30:00","2.65","0","0"
"2026-03-08 07:20:00","2.67","0","0"
"2026-03-08 07:10:00","2.5","0","0"
"2026-03-08 07:00:00","2.5","0","0"
"2026-03-08 06:50:00","2.53","0","0"
"2026-03-08 06:40:00","2.57","0","0"
"2026-03-08 06:30:00","2.66","0","0"
"2026-03-08 06:20:00","2.66","0","0"
"2026-03-08 06:10:00","2.64","0","0"
"2026-03-08 06:00:00","2.69","0","0"
"2026-03-08 05:50:00","2.71","0","0"
"2026-03-08 05:40:00","2.79","0","0"
"2026-03-08 05:30:00","2.92","0","0"
"2026-03-08 05:20:00","2.91","0","0"
"2026-03-08 05:10:00","3.05","0","0"
"2026-03-08 05:00:00","2.94","0","0"
"2026-03-08 04:50:00","3.05","0","0"
"2026-03-08 04:40:00","3.17","0","0"
"2026-03-08 04:30:00","3.35","0","0"
"2026-03-08 04:20:00","3.4","0","0"
"2026-03-08 04:10:00","3.5","0","0"
"2026-03-08 04:00:00","3.44","0","0"
"2026-03-08 03:50:00","3.38","0","0"
"2026-03-08 03:40:00","3.38","0","0"
"2026-03-08 03:30:00","3.48","0","0"
"2026-03-08 03:20:00","3.53","0","0"
"2026-03-08 03:10:00","3.69","0","0"
"2026-03-08 03:00:00","3.79","0","0"
"2026-03-08 02:50:00","3.81","0","0"
"2026-03-08 02:40:00","3.86","0","0"
"2026-03-08 02:30:00","3.99","0","0"
"2026-03-08 02:20:00","3.97","0","0"
"2026-03-08 02:10:00","4.01","0","0"
"2026-03-08 02:00:00","4.01","0","0"
"2026-03-08 01:50:00","4.3","0","0"
"2026-03-08 01:40:00","4.24","0","0"
"2026-03-08 01:30:00","4.4","0","0"
"2026-03-08 01:20:00","4.46","0","0"
"2026-03-08 01:10:00","4.46","0","0"
"2026-03-08 01:00:00","4.66","0","0"
"2026-03-08 00:50:00","4.67","0","0"
"2026-03-08 00:40:00","4.79","0","0"
"2026-03-08 00:30:00","4.81","0","0"
"2026-03-08 00:20:00","4.89","0","0"
"2026-03-08 00:10:00","5.13","0","0"
"2026-03-08 00:00:00","5.24","0","0"
"2026-03-07 23:50:00","5.35","0","0"
"2026-03-07 23:40:00","5.43","0","0"
"2026-03-07 23:30:00","5.43","0","0"
"2026-03-07 23:20:00","5.29","0","0"
"2026-03-07 23:10:00","5.38","0","0"
"2026-03-07 23:00:00","5.62","0","0"
"2026-03-07 22:50:00","5.77","0","0"
"2026-03-07 22:40:00","5.96","0","0"
"2026-03-07 22:30:00","6.06","0","0"
"2026-03-07 22:20:00","6.25","0","0"
"2026-03-07 22:10:00","6.25","0","0"
"2026-03-07 22:00:00","6.4","0","0"
"2026-03-07 21:50:00","6.47","0","0"
"2026-03-07 21:40:00","6.61","0","0"
"2026-03-07 21:30:00","6.77","0","0"
"2026-03-07 21:20:00","6.88","0","0"
"2026-03-07 21:10:00","6.85","0","0"
"2026-03-07 21:00:00","6.96","0","0"
"2026-03-07 20:50:00","7.15","0","0"
"2026-03-07 20:40:00","7.53","0","0"
"2026-03-07 20:30:00","7.62","0","0"
"2026-03-07 20:20:00","7.73","0","0"
"2026-03-07 20:10:00","8.1","0","0"
"2026-03-07 20:00:00","8.09","0","0"
"2026-03-07 19:50:00","8.28","0","0"
"2026-03-07 19:40:00","8.48","0","0"
"2026-03-07 19:30:00","8.84","0","0"
"2026-03-07 19:20:00","9.22","0","0"
"2026-03-07 19:10:00","9.51","0","0"
"2026-03-07 19:00:00","9.85","0","0"
"2026-03-07 18:50:00","10.14","0","0"
"2026-03-07 18:40:00","10.54","0","0"
"2026-03-07 18:30:00","10.98","0","0"
"2026-03-07 18:20:00","11.24","0","0"
"2026-03-07 18:10:00","11.71","0","0"
"2026-03-07 18:00:00","11.94","0","0"
"2026-03-07 17:50:00","12.31","0","0"
"2026-03-07 17:40:00","12.9","0","0"
"2026-03-07 17:30:00","13.45","0","0"
"2026-03-07 17:20:00","14.22","0","0"
"2026-03-07 17:10:00","14.39","0","0"
"2026-03-07 17:00:00","14.7","0","0"
"2026-03-07 16:50:00","14.9","0","0"
"2026-03-07 16:40:00","15.03","0","0"
"2026-03-07 16:30:00","15.2","0","0"
"2026-03-07 16:20:00","15.23","0","0"
"2026-03-07 16:10:00","15.36","0","0"
"2026-03-07 16:00:00","15.42","0","0"
"2026-03-07 15:50:00","15.53","0","0"
"2026-03-07 15:40:00","15.56","0","0"
"2026-03-07 15:30:00","15.49","0","0"
"2026-03-07 15:20:00","15.65","0","0"
"2026-03-07 15:10:00","15.53","0","0"
"2026-03-07 15:00:00","15.6","0","0"
"2026-03-07 14:50:00","15.76","0","0"
"2026-03-07 14:40:00","15.64","0","0"
"2026-03-07 14:30:00","15.82","0","0"
"2026-03-07 14:20:00","15.88","0","0"
"2026-03-07 14:10:00","15.8","0","0"
"2026-03-07 14:00:00","15.74","0","0"
"2026-03-07 13:50:00","15.79","0","0"
"2026-03-07 13:40:00","15.8","0","0"
"2026-03-07 13:30:00","15.86","0","0"
"2026-03-07 13:20:00","15.96","0","0"
"2026-03-07 13:10:00","15.98","0","0"
"2026-03-07 13:00:00","16.33","0","0"
"2026-03-07 12:50:00","16.2","0","0"
"2026-03-07 12:40:00","16.34","0","0"
"2026-03-07 12:30:00","16.15","0","0"
"2026-03-07 12:20:00","15.96","0","0"
"2026-03-07 12:10:00","15.95","0","0"
"2026-03-07 12:00:00","15.61","0","0"
"2026-03-07 11:50:00","15.64","0","0"
"2026-03-07 11:40:00","14.78","0","0"
"2026-03-07 11:30:00","13.73","0","0"
"2026-03-07 11:20:00","13.47","0","0"
"2026-03-07 11:10:00","13.5","0","0"
"2026-03-07 11:00:00","13.35","0","0"
"2026-03-07 10:50:00","12.92","0","0"
"2026-03-07 10:40:00","12.73","0","0"
"2026-03-07 10:30:00","11.78","0","0"
"2026-03-07 10:20:00","11.46","0","0"
"2026-03-07 10:10:00","10.57","0","0"
"2026-03-07 10:00:00","9.9","0","0"
"2026-03-07 09:50:00","9.19","0","0"
"2026-03-07 09:40:00","8.74","0","0"
"2026-03-07 09:30:00","7.55","0","0"
"2026-03-07 09:20:00","6.52","0","0"
"2026-03-07 09:10:00","5.03","0","0"
"2026-03-07 09:00:00","4.58","0","0"
"2026-03-07 08:50:00","4.16","0","0"
"2026-03-07 08:40:00","3.79","0","0"
"2026-03-07 08:30:00","3.52","0","0"
"2026-03-07 08:20:00","3.3","0","0"
"2026-03-07 08:10:00","3.06","0","0"
"2026-03-07 08:00:00","2.99","0","0"
"2026-03-07 07:50:00","3.05","0","0"
"2026-03-07 07:40:00","2.8","0","0"
"2026-03-07 07:30:00","2.64","0","0"
"2026-03-07 07:20:00","2.51","0","0"
"2026-03-07 07:10:00","2.47","0","0"
"2026-03-07 07:00:00","2.48","0","0"
"2026-03-07 06:50:00","2.52","0","0"
"2026-03-07 06:40:00","2.52","0","0"
"2026-03-07 06:30:00","2.61","0","0"
"2026-03-07 06:20:00","2.62","0","0"
"2026-03-07 06:10:00","2.62","0","0"
"2026-03-07 06:00:00","2.73","0","0"
"2026-03-07 05:50:00","2.73","0","0"
"2026-03-07 05:40:00","2.78","0","0"
"2026-03-07 05:30:00","2.87","0","0"
"2026-03-07 05:20:00","2.78","0","0"
"2026-03-07 05:10:00","3.05","0","0"
"2026-03-07 05:00:00","2.99","0","0"
"2026-03-07 04:50:00","3.06","0","0"
"2026-03-07 04:40:00","3.17","0","0"
"2026-03-07 04:30:00","3.16","0","0"
"2026-03-07 04:20:00","3.14","0","0"
"2026-03-07 04:10:00","3.16","0","0"
"2026-03-07 04:00:00","3.14","0","0"
"2026-03-07 03:50:00","3.2","0","0"
"2026-03-07 03:40:00","3.3","0","0"
"2026-03-07 03:30:00","3.39","0","0"
"2026-03-07 03:20:00","3.6","0","0"
"2026-03-07 03:10:00","3.47","0","0"
"2026-03-07 03:00:00","3.56","0","0"
"2026-03-07 02:50:00","3.64","0","0"
"2026-03-07 02:40:00","3.59","0","0"
"2026-03-07 02:30:00","3.85","0","0"
"2026-03-07 02:20:00","3.88","0","0"
"2026-03-07 02:10:00","3.89","0","0"
"2026-03-07 02:00:00","3.97","0","0"
"2026-03-07 01:50:00","4.04","0","0"
"2026-03-07 01:40:00","4.16","0","0"
"2026-03-07 01:30:00","4.23","0","0"
"2026-03-07 01:20:00","4.18","0","0"
"2026-03-07 01:10:00","4.3","0","0"
"2026-03-07 01:00:00","4.53","0","0"
"2026-03-07 00:50:00","4.39","0","0"
"2026-03-07 00:40:00","4.5","0","0"
"2026-03-07 00:30:00","4.7","0","0"
"2026-03-07 00:20:00","4.64","0","0"
"2026-03-07 00:10:00","4.69","0","0"
"2026-03-07 00:00:00","4.77","0","0"
"2026-03-06 23:50:00","4.94","0","0"
"2026-03-06 23:40:00","4.98","0","0"
"2026-03-06 23:30:00","4.89","0","0"
"2026-03-06 23:20:00","4.98","0","0"
"2026-03-06 23:10:00","5.1","0","0"
"2026-03-06 23:00:00","5.2","0","0"
"2026-03-06 22:50:00","5.3","0","0"
"2026-03-06 22:40:00","5.45","0","0"
"2026-03-06 22:30:00","5.59","0","0"
"2026-03-06 22:20:00","5.71","0","0"
"2026-03-06 22:10:00","5.65","0","0"
"2026-03-06 22:00:00","5.78","0","0"
"2026-03-06 21:50:00","5.97","0","0"
"2026-03-06 21:40:00","5.93","0","0"
"2026-03-06 21:30:00","5.97","0","0"
"2026-03-06 21:20:00","6.24","0","0"
"2026-03-06 21:10:00","6.4","0","0"
"2026-03-06 21:00:00","6.54","0","0"
"2026-03-06 20:50:00","6.53","0","0"
"2026-03-06 20:40:00","6.77","0","0"
"2026-03-06 20:30:00","6.9","0","0"
"2026-03-06 20:20:00","7.06","0","0"
"2026-03-06 20:10:00","7.16","0","0"
"2026-03-06 20:00:00","7.29","0","0"
"2026-03-06 19:50:00","7.55","0","0"
"2026-03-06 19:40:00","7.73","0","0"
"2026-03-06 19:30:00","7.97","0","0"
"2026-03-06 19:20:00","8.29","0","0"
"2026-03-06 19:10:00","8.53","0","0"
"2026-03-06 19:00:00","8.7","0","0"
"2026-03-06 18:50:00","9.03","0","0"
"2026-03-06 18:40:00","9.51","0","0"
"2026-03-06 18:30:00","9.69","0","0"
"2026-03-06 18:20:00","10","0","0"
"2026-03-06 18:10:00","10.35","0","0"
"2026-03-06 18:00:00","10.67","0","0"
"2026-03-06 17:50:00","11.04","0","0"
"2026-03-06 17:40:00","11.31","0","0"
"2026-03-06 17:30:00","11.88","0","0"
"2026-03-06 17:20:00","12.51","0","0"
"2026-03-06 17:10:00","12.69","0","0"
"2026-03-06 17:00:00","13.05","0","0"
"2026-03-06 16:50:00","13.29","0","0"
"2026-03-06 16:40:00","13.35","0","0"
"2026-03-06 16:30:00","13.66","0","0"
"2026-03-06 16:20:00","13.75","0","0"
"2026-03-06 16:10:00","13.77","0","0"
"2026-03-06 16:00:00","13.72","0","0"
"2026-03-06 15:50:00","13.95","0","0"
"2026-03-06 15:40:00","13.94","0","0"
"2026-03-06 15:30:00","14.18","0","0"
"2026-03-06 15:20:00","14.25","0","0"
"2026-03-06 15:10:00","14.42","0","0"
"2026-03-06 15:00:00","14.5","0","0"
"2026-03-06 14:50:00","14.34","0","0"
"2026-03-06 14:40:00","14.34","0","0"
"2026-03-06 14:30:00","14.44","0","0"
"2026-03-06 14:20:00","14.61","0","0"
"2026-03-06 14:10:00","14.7","0","0"
"2026-03-06 14:00:00","14.84","0","0"
"2026-03-06 13:50:00","14.91","0","0"
"2026-03-06 13:40:00","15.05","0","0"
"2026-03-06 13:30:00","15.15","0","0"
"2026-03-06 13:20:00","15.29","0","0"
"2026-03-06 13:10:00","15.38","0","0"
"2026-03-06 13:00:00","15.37","0","0"
"2026-03-06 12:50:00","15.28","0","0"
"2026-03-06 12:40:00","14.93","0","0"
"2026-03-06 12:30:00","14.5","0","0"
"2026-03-06 12:20:00","14.29","0","0"
"2026-03-06 12:10:00","13.7","0","0"
"2026-03-06 12:00:00","13.1","0","0"
"2026-03-06 11:50:00","12.88","0","0"
"2026-03-06 11:40:00","12.75","0","0"
"2026-03-06 11:30:00","13.31","0","0"
"2026-03-06 11:20:00","12.73","0","0"
"2026-03-06 11:10:00","12.49","0","0"
"2026-03-06 11:00:00","11.99","0","0"
"2026-03-06 10:50:00","11.2","0","0"
"2026-03-06 10:40:00","10.81","0","0"
"2026-03-06 10:30:00","10.04","0","0"
"2026-03-06 10:20:00","9.68","0","0"
"2026-03-06 10:10:00","9.11","0","0"
"2026-03-06 10:00:00","8.28","0","0"
"2026-03-06 09:50:00","8.18","0","0"
"2026-03-06 09:40:00","7.51","0","0"
"2026-03-06 09:30:00","6.84","0","0"
"2026-03-06 09:20:00","6.26","0","0"
"2026-03-06 09:10:00","5.59","0","0"
"2026-03-06 09:00:00","4.88","0","0"
"2026-03-06 08:50:00","4.44","0","0"
"2026-03-06 08:40:00","4.21","0","0"
"2026-03-06 08:30:00","3.95","0","0"
"2026-03-06 08:20:00","3.67","0","0"
"2026-03-06 08:10:00","3.35","0","0"
"2026-03-06 08:00:00","3.07","0","0"
"2026-03-06 07:50:00","2.84","0","0"
"2026-03-06 07:40:00","2.77","0","0"
"2026-03-06 07:30:00","2.6","0","0"
"2026-03-06 07:20:00","2.36","0","0"
"2026-03-06 07:10:00","2.25","0","0"
"2026-03-06 07:00:00","2.21","0","0"
"2026-03-06 06:50:00","2.25","0","0"
"2026-03-06 06:40:00","2.35","0","0"
"2026-03-06 06:30:00","2.35","0","0"
"2026-03-06 06:20:00","2.34","0","0"
"2026-03-06 06:10:00","2.44","0","0"
"2026-03-06 06:00:00","2.54","0","0"
"2026-03-06 05:50:00","2.63","0","0"
"2026-03-06 05:40:00","2.67","0","0"
"2026-03-06 05:30:00","2.56","0","0"
"2026-03-06 05:20:00","2.61","0","0"
"2026-03-06 05:10:00","2.59","0","0"
"2026-03-06 05:00:00","2.72","0","0"
"2026-03-06 04:50:00","2.85","0","0"
"2026-03-06 04:40:00","2.82","0","0"
"2026-03-06 04:30:00","2.84","0","0"
"2026-03-06 04:20:00","2.93","0","0"
"2026-03-06 04:10:00","2.97","0","0"
"2026-03-06 04:00:00","3.04","0","0"
"2026-03-06 03:50:00","3.1","0","0"
"2026-03-06 03:40:00","3.08","0","0"
"2026-03-06 03:30:00","3.23","0","0"
"2026-03-06 03:20:00","3.33","0","0"
"2026-03-06 03:10:00","3.33","0","0"
"2026-03-06 03:00:00","3.43","0","0"
"2026-03-06 02:50:00","3.5","0","0"
"2026-03-06 02:40:00","3.55","0","0"
"2026-03-06 02:30:00","3.63","0","0"
"2026-03-06 02:20:00","3.75","0","0"
"2026-03-06 02:10:00","3.77","0","0"
"2026-03-06 02:00:00","3.85","0","0"
"2026-03-06 01:50:00","3.87","0","0"
"2026-03-06 01:40:00","4","0","0"
"2026-03-06 01:30:00","4.13","0","0"
"2026-03-06 01:20:00","4.11","0","0"
"2026-03-06 01:10:00","4.27","0","0"
"2026-03-06 01:00:00","4.5","0","0"
"2026-03-06 00:50:00","4.68","0","0"
"2026-03-06 00:40:00","4.84","0","0"
"2026-03-06 00:30:00","5.11","0","0"
"2026-03-06 00:20:00","5.21","0","0"
"2026-03-06 00:10:00","5.09","0","0"
"2026-03-06 00:00:00","5.31","0","0"
"2026-03-05 23:50:00","5.42","0","0"
"2026-03-05 23:40:00","5.6","0","0"
"2026-03-05 23:30:00","5.58","0","0"
"2026-03-05 23:20:00","5.48","0","0"
"2026-03-05 23:10:00","5.28","0","0"
"2026-03-05 23:00:00","5.16","0","0"
"2026-03-05 22:50:00","5.15","0","0"
"2026-03-05 22:40:00","5.05","0","0"
"2026-03-05 22:30:00","5.04","0","0"
"2026-03-05 22:20:00","5.27","0","0"
"2026-03-05 22:10:00","5.31","0","0"
"2026-03-05 22:00:00","5.43","0","0"
"2026-03-05 21:50:00","5.51","0","0"
"2026-03-05 21:40:00","5.52","0","0"
"2026-03-05 21:30:00","5.51","0","0"
"2026-03-05 21:20:00","5.52","0","0"
"2026-03-05 21:10:00","5.62","0","0"
"2026-03-05 21:00:00","5.76","0","0"
"2026-03-05 20:50:00","5.86","0","0"
"2026-03-05 20:40:00","5.94","0","0"
"2026-03-05 20:30:00","6.05","0","0"
"2026-03-05 20:20:00","6.11","0","0"
"2026-03-05 20:10:00","6.28","0","0"
"2026-03-05 20:00:00","6.42","0","0"
"2026-03-05 19:50:00","6.6","0","0"
"2026-03-05 19:40:00","6.86","0","0"
"2026-03-05 19:30:00","7","0","0"
"2026-03-05 19:20:00","7.15","0","0"
"2026-03-05 19:10:00","7.56","0","0"
"2026-03-05 19:00:00","7.57","0","0"
"2026-03-05 18:50:00","7.87","0","0"
"2026-03-05 18:40:00","8.08","0","0"
"2026-03-05 18:30:00","8.34","0","0"
"2026-03-05 18:20:00","8.65","0","0"
"2026-03-05 18:10:00","9.12","0","0"
"2026-03-05 18:00:00","9.77","0","0"
"2026-03-05 17:50:00","10.18","0","0"
"2026-03-05 17:40:00","10.28","0","0"
"2026-03-05 17:30:00","10.48","0","0"
"2026-03-05 17:20:00","10.55","0","0"
"2026-03-05 17:10:00","10.71","0","0"
"2026-03-05 17:00:00","10.82","0","0"
"2026-03-05 16:50:00","10.95","0","0"
"2026-03-05 16:40:00","11.01","0","0"
"2026-03-05 16:30:00","11.14","0","0"
"2026-03-05 16:20:00","11.32","0","0"
"2026-03-05 16:10:00","11.64","0","0"
"2026-03-05 16:00:00","11.74","0","0"
"2026-03-05 15:50:00","11.74","0","0"
"2026-03-05 15:40:00","11.85","0","0"
"2026-03-05 15:30:00","11.87","0","0"
"2026-03-05 15:20:00","11.9","0","0"
"2026-03-05 15:10:00","11.94","0","0"
"2026-03-05 15:00:00","11.86","0","0"
"2026-03-05 14:50:00","12.05","0","0"
"2026-03-05 14:40:00","12.07","0","0"
"2026-03-05 14:30:00","12.15","0","0"
"2026-03-05 14:20:00","11.93","0","0"
"2026-03-05 14:10:00","11.7","0","0"
"2026-03-05 14:00:00","11.45","0","0"
"2026-03-05 13:50:00","11.65","0","0"
"2026-03-05 13:40:00","11.57","0","0"
